# FA11y main game objects (S41 / map 41.01) - fortnite.gg data aligned to in-game main.png 2026-06-17
# ObjectType,X,Y (image 0-866/0-926)
Fishing Rods,669.559644,536.594645
Fishing Rods,657.363767,835.452829
Fishing Rods,68.685767,583.996742
Fishing Rods,678.163855,489.745112
Fishing Rods,682.742242,732.241768
Fishing Rods,534.260403,850.016837
Fishing Rods,515.828447,856.016103
Fishing Rods,57.081924,581.707548
Fishing Rods,167.397378,738.990943
Fishing Rods,57.121392,736.109716
Fishing Rods,30.716727,837.899898
Fishing Rods,29.493193,842.557223
Fishing Rods,350.848625,775.775917
Fishing Rods,272.700288,323.541756
Fishing Rods,477.543655,768.947805
Fishing Rods,476.241183,788.761171
Fishing Rods,469.334133,788.761171
Fishing Rods,472.688986,761.488191
Fishing Rods,592.279622,702.324375
Fishing Rods,601.673210,698.219614
Fishing Rods,727.499926,592.522015
Fishing Rods,681.400301,482.127622
Fishing Rods,695.253870,409.741739
Fishing Rods,610.829985,526.135398
Fishing Rods,604.791250,526.845837
Fishing Rods,611.698300,513.584301
Fishing Rods,335.179489,359.221602
Fishing Rods,322.588923,345.091752
Fishing Rods,329.061816,337.711075
Fishing Rods,368.649079,529.529720
Fishing Rods,51.872034,520.096663
Fishing Rods,56.568828,518.162689
Fishing Rods,61.699780,516.899685
Fishing Rods,60.081557,520.057194
Fishing Rods,568.282557,650.778048
Flushers,197.669992,431.331204
Flushers,189.855158,432.278456
Flushers,189.855158,432.278456
Flushers,197.669992,431.331204
Flushers,622.078609,580.602420
Flushers,628.512033,589.206631
Flushers,505.645481,492.507932
Flushers,505.527075,489.745112
Flushers,530.787143,493.731466
Flushers,536.075970,494.797126
Flushers,463.453273,625.399573
Flushers,463.847962,615.453421
Flushers,463.847962,615.453421
Flushers,463.453273,625.399573
Flushers,714.396265,539.120652
Flushers,653.101131,572.274491
Flushers,245.664121,594.613864
Flushers,246.295623,602.428698
Flushers,246.295623,602.428698
Flushers,245.664121,594.613864
Flushers,101.444919,770.526559
Flushers,63.949505,737.254313
Flushers,63.949505,737.254313
Flushers,101.444919,770.526559
Flushers,331.469416,614.545637
Flushers,338.889561,649.751857
Flushers,660.008181,444.040176
Flushers,616.355625,449.171127
Flushers,616.355625,449.171127
Flushers,660.008181,444.040176
Flushers,539.272947,424.582029
Flushers,549.850601,421.306114
Flushers,549.850601,421.306114
Flushers,539.272947,424.582029
Flushers,355.505950,892.209045
Flushers,358.308239,844.688541
Flushers,358.308239,844.688541
Flushers,355.505950,892.209045
Flushers,323.299363,593.706081
Flushers,338.179122,605.309925
Flushers,338.179122,605.309925
Flushers,323.299363,593.706081
Flushers,682.071272,294.768959
Flushers,673.901218,304.636173
Flushers,682.071272,298.360625
Flushers,673.901218,305.780770
Flushers,673.901218,304.636173
Flushers,682.071272,294.768959
Flushers,673.901218,305.780770
Flushers,682.071272,298.360625
Flushers,72.040620,325.870418
Flushers,82.973494,351.840926
Flushers,107.286309,331.632871
Flushers,102.984204,366.602279
Flushers,639.563313,829.571969
Flushers,649.825215,751.739384
Flushers,592.990062,824.717300
Flushers,645.207359,829.571969
Flushers,645.207359,829.571969
Flushers,592.990062,824.717300
Flushers,384.594498,289.716945
Flushers,384.712904,279.889200
Flushers,384.712904,279.889200
Flushers,384.594498,289.716945
Flushers,317.536910,377.140463
Flushers,308.932699,331.040839
Flushers,308.932699,331.040839
Flushers,317.536910,377.140463
Flushers,38.057935,852.937532
Flushers,126.981269,832.768947
Flushers,126.981269,832.768947
Flushers,38.057935,852.937532
Flushers,137.085296,741.556418
Flushers,187.605433,777.315203
Flushers,187.605433,777.315203
Flushers,137.085296,741.556418
Flushers,544.088148,656.461563
Flushers,537.654724,666.210371
Flushers,537.654724,666.210371
Flushers,544.088148,656.461563
Launchpads,239.664855,443.645487
Launchpads,350.256592,163.219259
Launchpads,701.963575,228.816499
Launchpads,231.889490,431.331204
Launchpads,231.731615,154.141422
Launchpads,215.233633,666.328777
Launchpads,314.418870,450.513068
Launchpads,412.735792,793.892123
Launchpads,294.131878,500.914798
Launchpads,587.503891,745.345429
Launchpads,176.514684,378.956031
Launchpads,683.571088,577.168630
Launchpads,129.625682,491.560679
Launchpads,30.006288,833.834606
Launchpads,440.956025,301.360258
Launchpads,27.440812,313.674542
Launchpads,40.465535,657.448285
Launchpads,774.231052,215.278681
Launchpads,597.410574,824.993582
Launchpads,590.937681,824.993582
Launchpads,711.554508,447.039809
Launchpads,733.972818,528.108841
Launchpads,229.718703,283.559804
Launchpads,23.533395,732.912739
Launchpads,773.007518,413.964907
Launchpads,142.768812,807.114190
Launchpads,122.837039,801.864832
Launchpads,271.910911,185.677039
Launchpads,174.659648,319.436995
Reboot Vans,202.919350,771.671156
Reboot Vans,157.845915,664.079052
Reboot Vans,300.289019,694.193790
Reboot Vans,343.981044,605.744082
Reboot Vans,47.293647,829.966658
Reboot Vans,549.534850,653.501399
Reboot Vans,545.469558,500.085952
Reboot Vans,54.200697,433.817742
Reboot Vans,370.701460,379.784877
Reboot Vans,339.086906,230.908349
Reboot Vans,509.908118,242.827943
Reboot Vans,540.614889,434.646588
Reboot Vans,619.039507,588.733005
Reboot Vans,461.992926,618.453054
Reboot Vans,423.550259,715.743786
Reboot Vans,103.142079,545.435669
Reboot Vans,121.652973,343.749810
Reboot Vans,131.322843,111.396650
Reboot Vans,250.203040,439.817008
Reboot Vans,232.047366,530.990067
Reboot Vans,311.182424,480.351524
Reboot Vans,198.656713,306.767492
Reboot Vans,717.119616,242.551661
Reboot Vans,674.809002,422.095491
Reboot Vans,413.761983,492.744745
Reboot Vans,246.848187,609.138404
Reboot Vans,304.985813,327.843861
Reboot Vans,155.240970,169.613214
Reboot Vans,155.911941,452.407573
Reboot Vans,276.055141,152.760012
Reboot Vans,484.766456,383.534418
Reboot Vans,638.458185,815.244774
Reboot Vans,714.514672,524.635581
Reboot Vans,360.281682,800.522891
Reboot Vans,586.872389,327.962268
Safes,322.273173,352.788179
Safes,636.642617,826.809149
Safes,666.086384,731.136640
Safes,279.528401,156.904242
Safes,310.116765,376.587899
Safes,710.725662,549.579899
Safes,322.154766,376.587899
Safes,609.764326,330.014648
Safes,306.801381,333.487908
Safes,267.450930,148.813127
Safes,192.183820,447.197684
Safes,35.295115,387.047146
Safes,303.604403,531.818913
Safes,596.818541,323.818038
Safes,600.015518,318.371335
Safes,20.415356,714.678127
Safes,215.667790,261.338837
Safes,722.763663,536.989333
Safes,299.499642,352.748710
Safes,419.169216,721.545708
Safes,316.708064,385.547330
Safes,485.989991,506.322032
Safes,594.963504,817.731312
Safes,641.536756,296.150369
Safes,191.512850,324.765290
Safes,714.356796,566.630445
Safes,736.577763,528.779811
Safes,313.590024,399.400899
Safes,250.913479,798.233697
Safes,669.243893,296.623995
Safes,124.218449,97.187862
Safes,623.933645,830.242940
Safes,622.394360,816.389371
Safes,666.520542,737.135907
Safes,637.076775,830.242940
Safes,646.430894,325.988825
Slurp Barrels,624.801960,830.242940
Slurp Barrels,625.078242,830.242940
Slurp Barrels,635.695365,823.651641
Slurp Barrels,635.458552,823.651641
Slurp Barrels,508.013613,634.319534
Slurp Barrels,508.408301,634.082721
Slurp Barrels,508.210957,634.201128
Slurp Barrels,568.637777,537.739242
Slurp Barrels,568.637777,537.976055
Slurp Barrels,177.343530,478.930645
Slurp Barrels,177.343530,478.772770
Slurp Barrels,177.343530,479.049052
Slurp Barrels,158.674761,477.864986
Slurp Barrels,158.714230,477.588704
Slurp Barrels,158.714230,477.707111
Slurp Barrels,586.004074,381.521506
Slurp Barrels,585.925136,381.324162
Slurp Barrels,586.122481,381.087349
Slurp Barrels,168.463037,161.009003
Slurp Barrels,171.146920,158.561934
Slurp Barrels,171.620546,158.404059
Slurp Barrels,674.453782,658.435006
Slurp Barrels,674.295907,658.671819
Slurp Barrels,387.238911,650.462297
Slurp Barrels,388.067757,651.133267
Slurp Barrels,388.501914,651.133267
Slurp Barrels,365.333695,773.684068
Slurp Barrels,365.333695,775.026009
Slurp Barrels,365.333695,774.710258
Slurp Barrels,365.017945,775.026009
Slurp Barrels,377.055946,751.699915
Slurp Barrels,376.819133,751.857790
Slurp Barrels,598.515702,459.748781
Slurp Barrels,598.752515,459.748781
Slurp Barrels,598.673577,459.748781
Slurp Barrels,20.296949,871.645771
Slurp Barrels,20.454824,871.606302
Slurp Barrels,20.218011,871.566833
Slurp Barrels,187.210744,567.064602
Slurp Barrels,187.013400,566.748852
Slurp Barrels,195.499204,426.950161
Slurp Barrels,195.499204,426.910692
Slurp Barrels,346.388644,852.937532
Slurp Barrels,346.388644,853.174346
Slurp Barrels,346.743864,853.055939
Slurp Barrels,167.634192,500.243828
Slurp Barrels,167.318441,500.007015
Slurp Barrels,167.397378,500.243828
Slurp Barrels,153.228059,514.571023
Slurp Barrels,152.951777,514.571023
Slurp Barrels,153.188590,514.255272
Slurp Barrels,151.807180,513.702708
Slurp Barrels,151.807180,513.426426
Slurp Barrels,151.807180,513.584301
Slurp Barrels,231.731615,586.720093
Slurp Barrels,222.377496,693.799102
Slurp Barrels,222.219621,694.114853
Slurp Barrels,624.012583,579.536761
Slurp Barrels,711.712383,886.604467
Slurp Barrels,711.712383,886.801812
Slurp Barrels,711.515039,886.722874
Slurp Barrels,486.187335,468.550336
Slurp Barrels,486.305742,468.550336
Slurp Barrels,486.463617,468.550336
Slurp Barrels,487.726620,485.837695
Slurp Barrels,488.437060,485.877164
Slurp Barrels,488.081840,485.956102
Slurp Barrels,253.557893,800.878110
Slurp Barrels,253.794706,800.838641
Slurp Barrels,250.163571,796.497067
Slurp Barrels,250.203040,796.220785
Slurp Barrels,253.202673,799.536169
Slurp Barrels,252.965860,799.536169
Slurp Barrels,253.163204,799.772982
Slurp Barrels,253.084267,799.536169
Slurp Barrels,288.803582,739.819789
Slurp Barrels,292.750468,741.872169
Slurp Barrels,295.592225,738.438379
Slurp Barrels,505.645481,490.889709
Slurp Barrels,505.763888,490.771302
Slurp Barrels,503.948321,498.073041
Slurp Barrels,503.750976,498.309854
Slurp Barrels,529.050514,490.376614
Slurp Barrels,528.853169,490.376614
Slurp Barrels,528.932107,490.376614
Slurp Barrels,510.263338,493.415716
Slurp Barrels,509.829180,493.415716
Slurp Barrels,510.026525,492.942089
Slurp Barrels,520.840991,498.862418
Slurp Barrels,520.604178,498.744011
Slurp Barrels,520.880460,498.822949
Slurp Barrels,503.750976,497.915165
Slurp Barrels,503.198412,516.268184
Slurp Barrels,503.474694,516.268184
Slurp Barrels,503.356288,516.268184
Slurp Barrels,620.934012,583.602053
Slurp Barrels,620.973481,583.365240
Slurp Barrels,623.973114,578.826322
Slurp Barrels,620.855075,597.100402
Slurp Barrels,296.302665,456.314990
Slurp Barrels,296.342134,456.314990
Slurp Barrels,285.251385,643.318434
Slurp Barrels,285.014572,643.831529
Slurp Barrels,284.698821,643.318434
Slurp Barrels,236.744160,586.996375
Slurp Barrels,240.888390,595.758461
Slurp Barrels,243.927492,594.179707
Slurp Barrels,240.730514,595.640055
Slurp Barrels,243.690679,594.061300
Slurp Barrels,240.809452,595.679524
Slurp Barrels,424.379105,794.365749
Slurp Barrels,424.536981,794.444687
Slurp Barrels,424.339636,794.602562
Slurp Barrels,424.379105,794.444687
Slurp Barrels,536.904816,415.148972
Slurp Barrels,537.023223,414.951628
Slurp Barrels,536.786409,414.912159
Slurp Barrels,517.091450,412.741372
Slurp Barrels,515.907384,411.478369
Slurp Barrels,369.754207,568.248668
Slurp Barrels,369.675270,568.564419
Slurp Barrels,503.790445,466.695299
Slurp Barrels,504.106196,466.695299
Slurp Barrels,614.145369,533.752887
Slurp Barrels,614.342713,533.555543
Slurp Barrels,614.184838,533.673950
Slurp Barrels,435.904011,381.403100
Slurp Barrels,436.022418,381.205756
Slurp Barrels,435.785605,381.245224
Slurp Barrels,165.305529,667.947000
Slurp Barrels,165.305529,667.710187
Slurp Barrels,165.147654,667.828594
Slurp Barrels,165.305529,682.195258
Slurp Barrels,165.029247,682.195258
Slurp Barrels,165.305529,682.471540
Slurp Barrels,96.550780,769.895058
Slurp Barrels,610.277421,330.014648
Slurp Barrels,610.040608,330.014648
Slurp Barrels,610.198483,330.014648
Slurp Barrels,417.432586,521.201791
Slurp Barrels,417.432586,521.478073
Slurp Barrels,423.826541,508.019193
Slurp Barrels,423.668666,508.216537
Slurp Barrels,423.866010,508.058661
Slurp Barrels,427.378738,517.807469
Slurp Barrels,427.457676,518.004813
Slurp Barrels,427.299801,517.965344
Slurp Barrels,350.493405,634.280066
Slurp Barrels,350.217123,634.595816
Slurp Barrels,350.256592,633.924846
Slurp Barrels,346.388644,641.976493
Slurp Barrels,346.388644,642.213306
Slurp Barrels,346.388644,642.134368
Slurp Barrels,354.716573,640.831896
Slurp Barrels,354.992855,640.831896
Slurp Barrels,298.039294,521.912230
Slurp Barrels,297.802481,521.872761
Slurp Barrels,297.920888,521.912230
Slurp Barrels,512.118374,562.209933
Slurp Barrels,512.473594,562.012589
Slurp Barrels,511.842092,562.012589
Slurp Barrels,593.700501,721.545708
Slurp Barrels,593.424219,721.545708
Slurp Barrels,190.684004,385.626268
Slurp Barrels,190.960286,385.981487
Slurp Barrels,189.815689,387.560242
Slurp Barrels,398.132315,454.183672
Slurp Barrels,398.092847,452.960137
Slurp Barrels,398.053378,452.762793
Slurp Barrels,684.755154,578.984197
Slurp Barrels,684.794623,579.063135
Slurp Barrels,684.794623,578.865791
Slurp Barrels,686.728597,611.664411
Slurp Barrels,686.965410,611.664411
Slurp Barrels,686.847003,611.664411
Slurp Barrels,131.164968,491.521210
Slurp Barrels,131.007092,491.363335
Slurp Barrels,131.046561,491.560679
Slurp Barrels,436.456575,278.231508
Slurp Barrels,436.574982,278.270977
Slurp Barrels,436.693389,278.270977
Slurp Barrels,540.614889,429.081479
Slurp Barrels,121.021472,617.150582
Slurp Barrels,139.808647,614.782450
Slurp Barrels,139.571834,614.900857
Slurp Barrels,139.729710,615.098201
Slurp Barrels,54.753261,319.239650
Slurp Barrels,54.990074,319.200181
Slurp Barrels,54.871668,319.200181
Slurp Barrels,215.233633,262.325559
Slurp Barrels,215.273102,262.601841
Slurp Barrels,11.771676,375.245958
Slurp Barrels,11.495394,375.206489
Slurp Barrels,11.613800,375.364365
Slurp Barrels,11.534863,375.324896
Slurp Barrels,100.102977,361.392389
Slurp Barrels,100.379259,361.392389
Slurp Barrels,100.221384,361.392389
Slurp Barrels,65.844010,382.705572
Slurp Barrels,65.607197,382.587166
Slurp Barrels,65.725603,382.626634
Slurp Barrels,39.676158,652.869897
Slurp Barrels,39.676158,653.067241
Slurp Barrels,39.676158,652.948835
Slurp Barrels,349.743497,213.502583
Slurp Barrels,349.506684,213.384176
Slurp Barrels,349.704028,213.226301
Slurp Barrels,384.752373,216.068059
Slurp Barrels,384.831311,216.186465
Slurp Barrels,384.673435,215.949652
Slurp Barrels,529.129451,286.756781
Slurp Barrels,528.813700,286.875188
Slurp Barrels,235.994252,651.251674
Slurp Barrels,332.574544,611.743348
Slurp Barrels,332.416669,611.585473
Slurp Barrels,332.495607,611.624942
Slurp Barrels,332.416669,614.624575
Slurp Barrels,332.614013,614.466699
Slurp Barrels,332.416669,614.506168
Slurp Barrels,86.367815,575.392531
Slurp Barrels,86.486222,575.589875
Slurp Barrels,86.604628,575.313593
Slurp Barrels,86.486222,575.392531
Slurp Barrels,102.471109,550.566620
Slurp Barrels,102.352702,550.448214
Slurp Barrels,102.155358,550.763965
Slurp Barrels,618.210661,314.463919
Slurp Barrels,617.973848,314.463919
Slurp Barrels,713.646357,535.015891
Slurp Barrels,719.132528,547.369643
Slurp Barrels,718.895715,547.369643
Slurp Barrels,722.526850,537.818179
Slurp Barrels,722.526850,538.094461
Slurp Barrels,713.646357,534.779078
Slurp Barrels,714.475203,571.800865
Slurp Barrels,714.751485,571.800865
Slurp Barrels,714.712016,571.800865
Slurp Barrels,717.159085,635.108912
Slurp Barrels,716.961741,635.108912
Slurp Barrels,622.354891,816.310433
Slurp Barrels,622.354891,816.073620
Slurp Barrels,595.358193,818.560158
Slurp Barrels,595.121380,818.520689
Slurp Barrels,595.239786,818.481220
Slurp Barrels,539.351885,385.271048
Slurp Barrels,541.009577,666.486653
Slurp Barrels,541.009577,665.973558
Slurp Barrels,560.191442,685.273829
Slurp Barrels,559.559940,688.904963
Slurp Barrels,568.835121,694.430603
Slurp Barrels,568.835121,694.706885
Slurp Barrels,568.835121,694.549010
Slurp Barrels,538.049413,668.499564
Slurp Barrels,537.891537,668.499564
Slurp Barrels,538.167819,668.499564
Slurp Barrels,559.836222,688.904963
Slurp Barrels,559.283658,688.904963
Slurp Barrels,568.874590,683.576668
Slurp Barrels,568.914059,683.576668
Slurp Barrels,237.730881,559.762864
Slurp Barrels,237.454599,559.762864
Slurp Barrels,237.730881,559.999677
Slurp Barrels,204.182353,811.337357
Slurp Barrels,117.429806,780.630587
Slurp Barrels,714.317328,306.372803
Slurp Barrels,714.554141,306.372803
Slurp Barrels,714.435734,306.372803
Slurp Barrels,303.249184,323.462818
Slurp Barrels,303.249184,323.739100
Slurp Barrels,299.854862,349.354388
Slurp Barrels,299.854862,349.591201
Slurp Barrels,288.093143,358.669038
Slurp Barrels,320.536543,355.195779
Slurp Barrels,302.065118,347.025726
Slurp Barrels,301.867774,347.223070
Slurp Barrels,481.411603,386.810333
Slurp Barrels,481.253728,386.612989
Slurp Barrels,483.029826,388.981120
Slurp Barrels,483.227171,388.783776
Slurp Barrels,483.029826,388.744307
Slurp Barrels,705.160553,543.028069
Slurp Barrels,705.200022,542.830724
Slurp Barrels,146.202602,552.461125
Slurp Barrels,146.281540,552.224312
Slurp Barrels,146.242071,552.342719
Slurp Barrels,65.094101,581.786486
Slurp Barrels,65.094101,581.470735
Slurp Barrels,64.857288,581.668079
Slurp Barrels,712.659636,530.437503
Slurp Barrels,712.896449,530.437503
Slurp Barrels,712.778042,530.437503
Slurp Barrels,522.774965,838.373524
Slurp Barrels,522.735496,838.373524
Slurp Barrels,524.235313,851.713998
Slurp Barrels,524.037969,851.871873
Slurp Barrels,523.880093,851.595591
Slurp Barrels,530.234579,238.170618
Slurp Barrels,88.262320,342.092118
Slurp Barrels,88.025507,342.013181
Slurp Barrels,88.143914,342.052650
Slurp Barrels,71.014430,327.172891
Slurp Barrels,70.777617,327.172891
Slurp Barrels,70.935492,326.936077
Slurp Barrels,348.046336,809.363915
Slurp Barrels,347.414834,808.179849
Slurp Barrels,347.809523,809.442852
Slurp Barrels,348.085805,809.442852
Slurp Barrels,348.085805,809.206039
Slurp Barrels,347.296428,808.179849
Slurp Barrels,347.572710,808.179849
Slurp Barrels,356.295327,792.273900
Slurp Barrels,356.690016,792.273900
Slurp Barrels,356.019045,792.273900
Slurp Barrels,358.466114,809.798072
Slurp Barrels,358.821334,809.679665
Slurp Barrels,357.953019,809.679665
Slurp Barrels,355.111261,892.801078
Slurp Barrels,355.387543,892.564265
Slurp Barrels,355.111261,892.485327
Slurp Barrels,59.410586,734.807244
Slurp Barrels,160.411391,260.825742
Slurp Barrels,160.569266,261.023086
Slurp Barrels,160.490328,260.904680
Slurp Barrels,232.560461,565.446379
Slurp Barrels,232.560461,565.209566
Slurp Barrels,708.791688,880.289450
Slurp Barrels,708.554874,880.249981
Slurp Barrels,708.633812,880.486795
Slurp Barrels,132.309565,747.397809
Slurp Barrels,363.991754,773.644599
Slurp Barrels,316.234437,562.723028
Slurp Barrels,311.853394,533.950232
Slurp Barrels,311.892863,534.187045
Slurp Barrels,311.616581,533.950232
Slurp Barrels,311.892863,534.029169
Slurp Barrels,280.633529,544.251603
Slurp Barrels,280.909811,544.251603
Slurp Barrels,280.751935,544.251603
Slurp Barrels,369.675270,288.967037
Slurp Barrels,375.714005,314.898076
Slurp Barrels,375.595598,314.898076
Slurp Barrels,375.437723,314.819138
Slurp Barrels,191.078692,446.408307
Slurp Barrels,191.354974,446.408307
Slurp Barrels,191.197099,446.408307
Slurp Barrels,241.204141,723.321807
Slurp Barrels,241.046265,721.308895
Slurp Barrels,312.919054,368.023157
Slurp Barrels,313.392680,367.825813
Slurp Barrels,174.264959,133.025584
Slurp Barrels,174.264959,133.262397
Slurp Barrels,321.957422,394.151541
Slurp Barrels,322.233704,394.151541
Slurp Barrels,340.744598,377.140463
Slurp Barrels,340.626191,377.456214
Slurp Barrels,340.981411,377.693027
Slurp Barrels,247.321813,461.406473
Slurp Barrels,247.321813,461.169660
Slurp Barrels,247.321813,461.288066
Slurp Barrels,239.585918,466.142735
Slurp Barrels,239.704324,465.905922
Slurp Barrels,481.372134,785.840476
Slurp Barrels,481.687885,785.801007
Slurp Barrels,602.028430,704.731975
Slurp Barrels,309.327388,808.377193
Slurp Barrels,232.955150,650.146546
Slurp Barrels,125.994548,809.521790
Slurp Barrels,126.231361,809.521790
Slurp Barrels,125.915610,809.245508
Slurp Barrels,646.904520,319.831683
Slurp Barrels,646.825582,319.594870
Slurp Barrels,646.865051,319.713277
Slurp Barrels,653.377413,337.276918
Slurp Barrels,653.259006,337.276918
Slurp Barrels,653.140599,337.276918
Slurp Barrels,172.133641,212.713206
Slurp Barrels,172.133641,212.436924
Slurp Barrels,695.214401,417.477635
Slurp Barrels,695.214401,417.714448
Slurp Barrels,695.451214,417.438166
Slurp Barrels,638.260840,295.242585
Slurp Barrels,638.260840,295.479399
Slurp Barrels,638.260840,295.321523
Slurp Barrels,665.849571,282.730958
Slurp Barrels,665.928509,283.007240
Slurp Barrels,665.849571,282.888833
Slurp Barrels,266.937835,148.852595
Slurp Barrels,266.977304,149.089409
Slurp Barrels,323.496707,355.945687
Slurp Barrels,326.141121,353.143398
Slurp Barrels,327.719875,356.735064
Slurp Barrels,343.981044,354.287995
Slurp Barrels,343.744231,353.972244
Slurp Barrels,473.833583,579.142073
Slurp Barrels,473.636239,578.984197
Slurp Barrels,473.873052,578.865791
Slurp Barrels,482.043105,584.233555
Slurp Barrels,482.200980,584.036211
Slurp Barrels,461.716644,616.282267
Slurp Barrels,461.874519,616.519080
Slurp Barrels,474.741367,613.440509
Slurp Barrels,474.622960,613.243165
Slurp Barrels,668.849204,322.318221
Slurp Barrels,668.612391,322.239283
Slurp Barrels,668.888673,322.555034
Slurp Barrels,191.986476,323.107598
Slurp Barrels,192.262758,323.107598
Slurp Barrels,246.690312,199.254326
Slurp Barrels,665.533820,734.294149
Slurp Barrels,665.533820,734.057336
Slurp Barrels,665.533820,734.175742
Slurp Barrels,573.413509,178.612113
Slurp Barrels,573.413509,179.006802
Slurp Barrels,573.452977,179.283084
Slurp Barrels,573.413509,179.914586
Slurp Barrels,574.005541,178.612113
Slurp Barrels,574.045010,178.888395
Slurp Barrels,345.007234,369.009879
Slurp Barrels,345.165110,368.930941
Slurp Barrels,345.165110,369.088817
Slurp Barrels,345.165110,369.009879
Slurp Barrels,345.165110,369.246692
Slurp Barrels,345.165110,368.812535
Slurp Barrels,345.046703,369.680849
Slurp Barrels,345.915018,368.575721
Slurp Barrels,346.585988,368.299439
Slurp Barrels,346.428113,368.299439
Slurp Barrels,346.664926,368.378377
Slurp Barrels,346.704395,368.615190
Slurp Barrels,346.467582,369.444036
Slurp Barrels,346.862270,369.562443
Slurp Barrels,346.783333,369.522974
Slurp Barrels,347.020146,369.601912
Slurp Barrels,347.770054,369.720318
Slurp Barrels,348.125274,369.680849
Slurp Trucks,486.463617,504.072307
Slurp Trucks,700.069070,586.325405
Slurp Trucks,20.296949,734.886182
Slurp Trucks,224.627221,368.615190
Slurp Trucks,25.940995,846.859329
Slurp Trucks,603.765060,625.873199
Slurp Trucks,338.850092,333.566845
Slurp Trucks,425.247420,731.215578
Vending Machines,296.618416,390.362530
Vending Machines,181.211478,496.967913
Vending Machines,637.550401,823.256952
Vending Machines,181.803511,423.634777
Vending Machines,335.968866,206.674471
Vending Machines,357.163642,630.767337
Vending Machines,712.028134,530.832192
Vending Machines,472.175891,618.768805
Vending Machines,157.530164,197.636102
Vending Machines,505.290262,504.624871
Vending Machines,357.163642,630.333180
Vending Machines,567.098492,675.525021
Vending Machines,420.984784,718.861826
Vending Machines,414.038265,505.216904
Vending Machines,264.530235,163.219259
Vending Machines,540.180731,429.831387
Vending Machines,630.801226,316.200548
Vending Machines,124.257918,809.679665
Vending Machines,619.592071,578.273758
Vending Machines,505.724419,504.624871
Vending Machines,414.038265,504.782746
Vending Machines,158.043259,197.636102
Vending Machines,72.080089,350.420047
Vending Machines,263.938202,163.298197
Vending Machines,361.544685,790.339926
Vending Machines,305.419971,529.450782
Vending Machines,630.367069,316.200548
Vending Machines,181.211478,479.759491
Vending Machines,124.257918,810.113823
Vending Machines,305.419971,530.358566
Vending Machines,182.277137,423.634777
Vending Machines,371.569775,790.339926
Vending Machines,472.175891,620.781717
Vending Machines,148.412858,677.261651
Vending Machines,82.263054,581.786486
Vending Machines,236.388940,607.007086
Vending Machines,515.275883,237.341772
Vending Machines,236.388940,609.177873
Vending Machines,541.049046,429.831387
Vending Machines,477.898875,772.302658
Vending Machines,260.543880,527.201057
Vending Machines,637.155712,823.256952
Vending Machines,181.211478,497.481008
Vending Machines,567.098492,675.998647
Vending Machines,335.968866,205.687749
Vending Machines,148.412858,678.090497
Vending Machines,477.898875,772.736815
Vending Machines,81.394739,581.786486
Vending Machines,620.105166,578.313227
Vending Machines,72.080089,349.985890
Vending Machines,295.552757,390.362530
Vending Machines,420.984784,719.295983
Vending Machines,712.028134,531.266349
Vending Machines,514.723319,237.341772
Vending Machines,260.583349,527.714152
Ziplines,360.281682,166.100486
Ziplines,329.851193,158.838216
Ziplines,648.364868,495.310221
Ziplines,628.314688,486.113977
Ziplines,484.490174,326.107231
Ziplines,461.243018,322.673441
Ziplines,101.326512,426.279190
Ziplines,107.680998,456.117646
Ziplines,639.800126,387.283960
Ziplines,667.507263,418.227543
Ziplines,314.537277,747.200465
Ziplines,283.277942,758.449089
Ziplines,584.149038,273.968872
Ziplines,570.690158,258.773362
Ziplines,433.299067,381.560975
Ziplines,375.043034,383.258136
Ziplines,433.299067,385.744674
Ziplines,375.043034,384.165920
Ziplines,466.373969,648.528323
Ziplines,466.373969,631.951403
Ziplines,452.362525,819.783693
Ziplines,428.878555,823.217483
Ziplines,425.957859,373.154109
Ziplines,425.129014,353.695962
Ziplines,155.596190,327.133422
Ziplines,130.138778,323.186536
Ziplines,297.210448,451.933947
Ziplines,321.089107,436.264811
Ziplines,706.581432,583.720460
Ziplines,697.424657,584.273024
Ziplines,689.886105,592.245733
Ziplines,694.425024,622.794628
Ziplines,571.045377,855.542477
Ziplines,606.764693,862.765278
Ziplines,330.088006,240.301937
Ziplines,314.813559,265.838287
Ziplines,266.661553,517.728531
Ziplines,278.699555,520.964978
Ziplines,733.065035,562.959841
Ziplines,743.405875,542.791255
Ziplines,483.306108,381.560975
Ziplines,435.746136,381.560975
Ziplines,483.306108,385.744674
Ziplines,435.746136,385.744674
Ziplines,513.933941,759.001653
Ziplines,531.339707,734.925651
Ziplines,579.925870,383.613356
Ziplines,542.706738,381.600444
Ziplines,579.925870,384.679015
Ziplines,542.706738,385.705205
Ziplines,684.913029,291.374637
Ziplines,709.699471,286.283155
Ziplines,540.220200,381.560975
Ziplines,485.792646,381.560975
Ziplines,540.220200,385.744674
Ziplines,485.792646,385.744674
Ziplines,84.867999,725.689938
Ziplines,94.222118,739.148818
Ziplines,117.271930,377.219401
Ziplines,114.114422,383.258136
Ziplines,697.029968,447.000340
Ziplines,703.423923,489.508299
Ziplines,544.246023,201.582988
Ziplines,535.405000,201.582988
Ziplines,113.325044,808.811351
Ziplines,100.734479,794.286811
Ziplines,348.875182,326.422982
Ziplines,332.416669,346.867850
Ziplines,353.927196,332.067029
Ziplines,333.324453,347.933509
Ziplines,537.102160,855.463539
