# FA11y main game objects (S41) - aligned to in-game main.png 2026-06-06
# ObjectType,X,Y (image 0-866/0-926)
Slurp Barrels,65.626295,382.425140
Slurp Barrels,65.744652,382.464590
Slurp Barrels,39.711505,652.593259
Slurp Barrels,39.711509,652.790519
Slurp Barrels,39.711506,652.672163
Slurp Barrels,349.638327,213.407097
Slurp Barrels,349.401612,213.288746
Slurp Barrels,349.598869,213.130934
Slurp Barrels,384.632342,215.970806
Slurp Barrels,384.711248,216.089161
Slurp Barrels,384.553436,215.852452
Slurp Barrels,528.949292,286.626642
Slurp Barrels,528.633678,286.745005
Slurp Barrels,235.945957,650.971944
Slurp Barrels,332.484356,611.478585
Slurp Barrels,332.326544,611.320780
Slurp Barrels,332.405449,611.360230
Slurp Barrels,332.326603,614.358587
Slurp Barrels,332.523860,614.200775
Slurp Barrels,332.326601,614.240231
Slurp Barrels,86.381785,575.147991
Slurp Barrels,86.500145,575.345249
Slurp Barrels,86.618495,575.069082
Slurp Barrels,86.500141,575.147989
Slurp Barrels,102.477742,550.332343
Slurp Barrels,102.359383,550.213989
Slurp Barrels,102.162129,550.529609
Slurp Barrels,617.993097,314.320264
Slurp Barrels,617.756384,314.320269
Slurp Barrels,713.392394,534.776466
Slurp Barrels,718.876467,547.124851
Slurp Barrels,718.639754,547.124856
Slurp Barrels,722.269159,537.577391
Slurp Barrels,722.269164,537.853555
Slurp Barrels,713.392390,534.539754
Slurp Barrels,714.221596,571.545758
Slurp Barrels,714.497760,571.545753
Slurp Barrels,714.458308,571.545754
Slurp Barrels,716.905554,634.826791
Slurp Barrels,716.708294,634.826794
Slurp Barrels,622.145226,815.952965
Slurp Barrels,622.145222,815.716253
Slurp Barrels,595.160069,818.202252
Slurp Barrels,594.923356,818.162804
Slurp Barrels,595.041711,818.123350
Slurp Barrels,539.169270,385.098756
Slurp Barrels,540.831671,666.194560
Slurp Barrels,540.831662,665.681684
Slurp Barrels,560.005728,684.973366
Slurp Barrels,559.374565,688.602966
Slurp Barrels,568.645903,694.126074
Slurp Barrels,568.645908,694.402238
Slurp Barrels,568.645905,694.244430
Slurp Barrels,537.872807,668.206672
Slurp Barrels,537.714998,668.206675
Slurp Barrels,537.991163,668.206670
Slurp Barrels,559.650730,688.602961
Slurp Barrels,559.098401,688.602971
Slurp Barrels,568.685146,683.276760
Slurp Barrels,568.724598,683.276760
Slurp Barrels,237.680085,559.522065
Slurp Barrels,237.403921,559.522071
Slurp Barrels,237.680089,559.758778
Slurp Barrels,204.150690,810.990061
Slurp Barrels,117.434498,780.298039
Slurp Barrels,714.058676,306.230744
Slurp Barrels,714.295388,306.230739
Slurp Barrels,714.177032,306.230741
Slurp Barrels,303.165933,323.321396
Slurp Barrels,303.165938,323.597561
Slurp Barrels,299.773555,349.202005
Slurp Barrels,299.773560,349.438717
Slurp Barrels,288.017024,358.512915
Slurp Barrels,320.446540,355.040510
Slurp Barrels,301.982825,346.874291
Slurp Barrels,301.785569,347.071556
Slurp Barrels,481.253694,386.638501
Slurp Barrels,481.095882,386.441244
Slurp Barrels,482.871270,388.808333
Slurp Barrels,483.068526,388.611069
Slurp Barrels,482.871265,388.571620
Slurp Barrels,704.910358,542.785395
Slurp Barrels,704.949807,542.588134
Slurp Barrels,146.190647,552.225199
Slurp Barrels,146.269546,551.988485
Slurp Barrels,146.230096,552.106842
Slurp Barrels,65.117254,581.539632
Slurp Barrels,65.117248,581.224016
Slurp Barrels,64.880540,581.421281
Slurp Barrels,712.406005,530.200048
Slurp Barrels,712.642717,530.200043
Slurp Barrels,712.524361,530.200046
Slurp Barrels,522.608136,838.008577
Slurp Barrels,522.568684,838.008578
Slurp Barrels,524.068118,851.343341
Slurp Barrels,523.870861,851.501153
Slurp Barrels,523.713048,851.224992
Slurp Barrels,530.053014,238.061151
Slurp Barrels,88.270990,341.946903
Slurp Barrels,88.034276,341.868004
Slurp Barrels,88.152633,341.907453
Slurp Barrels,71.030158,327.034361
Slurp Barrels,70.793446,327.034366
Slurp Barrels,70.951249,326.797651
Slurp Barrels,347.953364,809.014688
Slurp Barrels,347.322108,807.831138
Slurp Barrels,347.716653,809.093596
Slurp Barrels,347.992817,809.093591
Slurp Barrels,347.992813,808.856879
Slurp Barrels,347.203752,807.831141
Slurp Barrels,347.479917,807.831135
Slurp Barrels,356.198513,791.931792
Slurp Barrels,356.593033,791.931785
Slurp Barrels,355.922348,791.931798
Slurp Barrels,358.368713,809.448460
Slurp Barrels,358.723779,809.330097
Slurp Barrels,357.855834,809.330113
Slurp Barrels,355.016887,892.416180
Slurp Barrels,355.293047,892.179462
Slurp Barrels,355.016881,892.100563
Slurp Barrels,59.439106,734.495329
Slurp Barrels,160.387767,260.713748
Slurp Barrels,160.545579,260.911005
Slurp Barrels,160.466673,260.792651
Slurp Barrels,232.511976,565.203260
Slurp Barrels,232.511972,564.966547
Slurp Barrels,708.546442,879.903069
Slurp Barrels,708.309729,879.863622
Slurp Barrels,708.388637,880.100333
Slurp Barrels,132.307280,747.079128
Slurp Barrels,363.891303,773.310278
Slurp Barrels,316.150264,562.479457
Slurp Barrels,311.770533,533.718999
Slurp Barrels,311.809989,533.955710
Slurp Barrels,311.533820,533.719003
Slurp Barrels,311.809986,533.797902
Slurp Barrels,280.564162,544.016584
Slurp Barrels,280.840326,544.016579
Slurp Barrels,280.682518,544.016582
Slurp Barrels,369.563064,288.839028
Slurp Barrels,375.599726,314.758907
Slurp Barrels,375.481370,314.758909
Slurp Barrels,375.323561,314.680008
Slurp Barrels,191.045582,446.216684
Slurp Barrels,191.321746,446.216679
Slurp Barrels,191.163938,446.216682
Slurp Barrels,241.155015,723.011282
Slurp Barrels,240.997168,720.999231
Slurp Barrels,312.832542,367.862572
Slurp Barrels,313.305963,367.665302
Slurp Barrels,174.232975,132.967752
Slurp Barrels,174.232979,133.204465
Slurp Barrels,321.867564,393.979653
Slurp Barrels,322.143729,393.979648
Slurp Barrels,340.646411,376.975459
Slurp Barrels,340.528061,377.291077
Slurp Barrels,340.883134,377.527783
Slurp Barrels,247.265038,461.207379
Slurp Barrels,247.265034,460.970666
Slurp Barrels,247.265036,461.089023
Slurp Barrels,239.532528,465.941773
Slurp Barrels,239.650880,465.705059
Slurp Barrels,481.221927,785.498700
Slurp Barrels,481.537542,785.459242
Slurp Barrels,601.825273,704.422419
Slurp Barrels,309.250886,808.029132
Slurp Barrels,232.908128,649.867345
Slurp Barrels,125.996149,809.176772
Slurp Barrels,126.232861,809.176768
Slurp Barrels,125.917240,808.900609
Slurp Barrels,646.674838,319.685190
Slurp Barrels,646.595930,319.448479
Slurp Barrels,646.635384,319.566835
Slurp Barrels,653.145310,337.122870
Slurp Barrels,653.026954,337.122872
Slurp Barrels,652.908598,337.122875
Slurp Barrels,172.104099,212.621477
Slurp Barrels,172.104093,212.345313
Slurp Barrels,694.966025,417.288625
Slurp Barrels,694.966029,417.525337
Slurp Barrels,695.202736,417.249168
Slurp Barrels,638.034366,295.106731
Slurp Barrels,638.034371,295.343443
Slurp Barrels,638.034368,295.185635
Slurp Barrels,665.611106,282.599901
Slurp Barrels,665.690016,282.876063
Slurp Barrels,665.611109,282.757709
Slurp Barrels,266.866686,148.786239
Slurp Barrels,266.906143,149.022950
Slurp Barrels,323.405458,355.790041
Slurp Barrels,326.048692,352.988895
Slurp Barrels,327.626843,356.579001
Slurp Barrels,343.881039,354.132661
Slurp Barrels,343.644321,353.817049
Slurp Barrels,473.682605,578.888474
Slurp Barrels,473.485342,578.730669
Slurp Barrels,473.722052,578.612308
Slurp Barrels,481.888729,583.977630
Slurp Barrels,482.046533,583.780366
Slurp Barrels,461.571542,616.013083
Slurp Barrels,461.729354,616.249793
Slurp Barrels,474.590662,613.172285
Slurp Barrels,474.472303,612.975027
Slurp Barrels,668.610224,322.170246
Slurp Barrels,668.373511,322.091347
Slurp Barrels,668.649681,322.406958
Slurp Barrels,191.950605,322.968471
Slurp Barrels,192.226769,322.968465
Slurp Barrels,246.628757,199.166893
Slurp Barrels,665.304186,733.970780
Slurp Barrels,665.304182,733.734067
Slurp Barrels,665.304184,733.852423
Slurp Barrels,573.212407,178.527180
Slurp Barrels,573.212414,178.921701
Slurp Barrels,573.251872,179.197864
Slurp Barrels,573.212432,179.829098
Slurp Barrels,573.804187,178.527169
Slurp Barrels,573.843645,178.803332
Slurp Barrels,344.907076,368.848255
Slurp Barrels,345.064882,368.769348
Slurp Barrels,345.064886,368.927156
Slurp Barrels,345.064884,368.848252
Slurp Barrels,345.064889,369.084964
Slurp Barrels,345.064880,368.650992
Slurp Barrels,344.946541,369.518939
Slurp Barrels,345.814465,368.414265
Slurp Barrels,346.485144,368.138088
Slurp Barrels,346.327336,368.138091
Slurp Barrels,346.564050,368.216990
Slurp Barrels,346.603506,368.453702
Slurp Barrels,346.366810,369.282199
Slurp Barrels,346.761333,369.400548
Slurp Barrels,346.682428,369.361097
Slurp Barrels,346.919142,369.439997
Slurp Barrels,347.668733,369.558338
Slurp Barrels,348.023800,369.518880
Slurp Trucks,486.305814,503.850436
Slurp Trucks,699.821878,586.064389
Slurp Trucks,20.342129,734.574986
Slurp Trucks,224.578324,368.456053
Slurp Trucks,25.985928,846.500336
Slurp Trucks,603.559644,625.597195
Slurp Trucks,338.751874,333.420435
Slurp Trucks,425.120063,730.898147
Launch Pads,239.610999,443.454105
Launch Pads,350.150235,163.145179
Launch Pads,701.708691,228.707709
Launch Pads,231.838709,431.145216
Launch Pads,231.675562,154.073491
Launch Pads,215.194470,666.043026
Launch Pads,314.333309,450.317322
Launch Pads,412.614971,793.548239
Launch Pads,294.055927,500.697977
Launch Pads,587.307702,745.018855
Launch Pads,176.486478,378.793416
Launch Pads,683.330746,576.911832
Launch Pads,129.619614,491.351009
Launch Pads,30.049238,833.481082
Launch Pads,440.813700,301.225598
Launch Pads,27.474838,313.542600
Launch Pads,40.500634,657.169681
Launch Pads,773.945129,215.174265
Launch Pads,597.211700,824.632896
Launch Pads,590.741564,824.633021
Launch Pads,711.299741,446.837893
Launch Pads,733.710066,527.871967
Launch Pads,229.666000,283.436793
Launch Pads,23.577159,732.602322
Launch Pads,772.725942,413.775894
Launch Pads,142.763223,806.769874
Launch Pads,122.839838,801.523136
Launch Pads,271.838354,185.594903
Launch Pads,174.631085,319.299764
Cash Registers,180.039179,483.499081
Cash Registers,123.339159,97.935315
Cash Registers,75.490475,443.062746
Cash Registers,231.991118,150.956773
Cash Registers,486.976097,482.980290
Cash Registers,253.662768,798.482808
Cash Registers,254.333453,798.482795
Cash Registers,622.693130,586.302588
Cash Registers,501.652289,484.558090
Cash Registers,503.111743,470.434229
Cash Registers,497.667372,471.065566
Cash Registers,153.925702,679.615711
Cash Registers,597.951630,323.315717
Cash Registers,596.689091,319.488893
Cash Registers,425.549775,509.769414
Cash Registers,425.549797,510.874071
Cash Registers,303.880070,530.957508
Cash Registers,488.278151,490.042182
Cash Registers,487.094653,493.356177
Cash Registers,485.556281,506.730450
Cash Registers,500.108730,228.711593
Cash Registers,148.204906,666.675550
Cash Registers,148.678249,662.414719
Cash Registers,147.376631,677.998303
Cash Registers,347.199817,603.587892
Cash Registers,618.673427,814.966731
Cash Registers,618.239730,829.287833
Cash Registers,620.685522,817.057651
Cash Registers,502.406653,732.395836
Cash Registers,305.375427,332.632037
Cash Registers,298.787342,353.778461
Cash Registers,306.204303,352.515853
Cash Registers,81.647716,584.340409
Cash Registers,667.829078,731.919224
Cash Registers,29.764603,393.827472
Cash Registers,41.639739,397.417380
Cash Registers,516.994572,247.727154
Cash Registers,499.241091,244.610784
Cash Registers,516.442237,247.372096
Cash Registers,498.333694,244.610802
Cash Registers,517.625543,234.116186
Cash Registers,505.790287,252.698328
Cash Registers,504.093726,246.346581
Cash Registers,21.249154,715.243466
Cash Registers,294.724030,366.679359
Cash Registers,307.861977,388.219924
Cash Registers,321.472256,353.107339
Cash Registers,309.952697,375.871393
Cash Registers,314.371282,373.543637
Cash Registers,319.539555,376.384085
Cash Registers,282.884351,155.690038
Cash Registers,174.075219,135.689947
Cash Registers,330.349292,369.992645
Cash Registers,730.121158,591.665996
Cash Registers,647.858739,337.280780
Cash Registers,648.489959,336.649535
Cash Registers,173.208755,212.582004
Cash Registers,251.875268,167.447346
Cash Registers,252.664309,167.447331
Cash Registers,270.141226,149.811929
Cash Registers,267.931876,147.957725
Cash Registers,419.399318,720.601273
Cash Registers,387.077455,168.549398
Bushes,116.603562,653.459723
Bushes,193.368351,191.790386
Bushes,461.686155,421.751200
Bushes,660.166545,273.328774
Bushes,416.947578,424.079733
Bushes,644.751158,811.218284
Bushes,527.970102,655.700564
Bushes,184.688539,173.050831
Bushes,149.733788,160.703014
Bushes,407.673040,252.424054
Bushes,420.021168,233.605190
Bushes,376.592200,635.109511
Bushes,504.021317,583.464326
Bushes,591.484221,464.830335
Bushes,14.150835,873.564668
Bushes,169.077205,779.113482
Bushes,651.255183,522.468625
Bushes,643.798462,507.753155
Bushes,656.817459,498.481673
Bushes,458.528735,356.537027
Bushes,161.892857,567.571743
Bushes,234.718208,405.185713
Bushes,331.617887,688.094477
Bushes,326.213109,696.024443
Bushes,346.056938,667.460779
Bushes,222.286102,160.662164
Bushes,194.086065,585.087832
Bushes,228.528289,615.504697
Bushes,221.150588,606.825388
Bushes,222.927663,696.736570
Bushes,215.786626,685.532326
Bushes,296.033688,768.458983
Bushes,301.951844,786.567359
Bushes,301.792634,713.817787
Bushes,312.800073,730.269079
Bushes,174.354598,302.572101
Bushes,423.342183,599.167796
Bushes,474.315452,662.684610
Bushes,453.760962,664.065827
Bushes,470.134119,692.983863
Bushes,510.450817,521.997913
Bushes,281.788464,610.927233
Bushes,319.462675,481.484340
Bushes,299.502740,626.826067
Bushes,302.264917,654.521351
Bushes,247.780320,586.033646
Bushes,521.496368,468.934697
Bushes,443.501458,561.727414
Bushes,431.385440,341.703580
Bushes,408.187752,347.700738
Bushes,191.956812,645.173341
Bushes,167.180892,643.398476
Bushes,442.945302,363.086367
Bushes,86.977803,795.093143
Bushes,183.870090,694.330748
Bushes,91.475072,781.363744
Bushes,288.488208,242.168818
Bushes,296.023982,264.656340
Bushes,601.660387,337.044958
Bushes,224.344292,507.563976
Bushes,443.303227,511.347154
Bushes,329.486891,657.716442
Bushes,337.771777,655.428064
Bushes,359.115311,654.204639
Bushes,484.609727,522.037863
Bushes,497.314239,571.510485
Bushes,501.416533,534.188770
Bushes,518.262648,538.922691
Bushes,305.256606,308.526838
Bushes,455.331538,274.476830
Bushes,426.614307,474.814880
Bushes,448.746901,474.577741
Bushes,680.451061,593.245035
Bushes,333.701585,311.287934
Bushes,116.366051,612.035077
Bushes,135.223978,604.144305
Bushes,659.146330,560.776411
Bushes,663.604576,569.337419
Bushes,648.217811,545.114158
Bushes,108.200545,667.425909
Bushes,402.857771,142.431839
Bushes,69.098079,382.661785
Bushes,342.537114,221.494904
Bushes,381.321591,383.129194
Bushes,391.733823,221.809572
Bushes,313.982467,669.710163
Bushes,307.985615,662.411650
Bushes,278.910030,692.159054
Bushes,289.048988,680.875573
Bushes,249.872632,656.297702
Bushes,242.258490,661.623875
Bushes,270.663416,633.178402
Bushes,276.739510,658.033075
Bushes,238.707470,644.225591
Bushes,364.164250,606.309756
Bushes,362.033401,583.545966
Bushes,325.934823,585.913785
Bushes,258.036270,503.894286
Bushes,227.030906,708.690461
Bushes,199.691257,740.844406
Bushes,216.418779,733.269291
Bushes,212.631027,714.805806
Bushes,193.496782,714.727270
Bushes,106.696599,419.982698
Bushes,604.421367,302.603268
Bushes,619.057913,294.160247
Bushes,487.089107,205.474588
Bushes,651.101752,749.672968
Bushes,330.863580,443.215635
Bushes,159.368757,610.692879
Bushes,239.968082,548.002023
Bushes,110.017459,777.457634
Bushes,110.293271,759.191331
Bushes,692.483350,562.866727
Bushes,692.799136,571.664527
Bushes,679.734905,280.824286
Bushes,669.872544,314.595429
Bushes,148.320807,539.245435
Bushes,211.559068,364.274386
Bushes,690.786148,523.178000
Bushes,681.554492,529.569409
Bushes,701.753874,526.136692
Bushes,684.276377,513.670182
Bushes,693.429423,522.546716
Bushes,685.972926,519.430148
Bushes,687.195973,521.205467
Bushes,672.085816,519.982744
Bushes,735.327546,525.070840
Bushes,187.502129,821.563530
Bushes,167.026250,807.716256
Bushes,391.382345,408.181051
Bushes,381.440617,417.925898
Bushes,201.743344,770.985731
Bushes,193.537624,786.845612
Bushes,163.276636,721.079632
Bushes,178.150132,724.906194
Bushes,105.123793,693.779936
Bushes,75.535298,721.830912
Bushes,95.103961,745.067791
Bushes,54.467694,710.903100
Bushes,31.272845,864.253655
Bushes,34.586546,850.208662
Bushes,188.201290,251.836502
Bushes,170.960547,241.539850
Bushes,161.808257,271.918102
Bushes,229.947709,571.200020
Bushes,138.500885,728.063122
Bushes,125.521319,736.229946
Bushes,396.114268,287.615503
Bushes,340.176519,560.309131
Bushes,155.498894,425.820660
Bushes,489.541529,537.424066
Bushes,475.930607,539.199671
Bushes,462.674629,534.544584
Bushes,477.745946,567.486754
Bushes,611.095469,650.688552
Bushes,614.448688,640.075887
Bushes,267.666512,708.571322
Bushes,255.713278,746.761134
Bushes,254.055696,715.830761
Bushes,263.090478,729.480995
Bushes,291.248182,155.532069
Bushes,319.180336,160.975913
Bushes,347.353434,386.049300
Bushes,268.562975,141.014153
Bushes,598.866094,690.101383
Bushes,554.601223,707.066616
Bushes,198.623729,620.278971
Bushes,211.603707,633.495156
Bushes,649.318714,350.260476
Bushes,627.106953,336.807755
Bushes,191.396304,220.629871
Bushes,149.221673,200.273427
Bushes,661.666499,313.609286
Bushes,650.974886,308.007301
Bushes,651.251219,316.765650
Bushes,236.646455,150.719971
Bushes,326.765918,720.958126
Bushes,323.570038,707.228875
Bushes,339.824736,730.860339
Bushes,352.599742,343.756605
Bushes,470.566063,587.725792
Bushes,243.679409,695.158088
Bushes,273.544687,699.181622
Bushes,274.452190,704.704891
Bushes,375.442701,355.394518
Bushes,198.973355,337.802305
Bushes,246.432010,225.836481
Bushes,163.545314,332.516413
Bushes,131.901208,147.486921
Bushes,390.588841,176.518644
Bushes,371.336195,174.072988
Bushes,251.492208,762.265870
Bushes,256.345007,772.523309
Bushes,270.271146,750.035374
Bushes,270.232387,785.976189
Dumpsters,640.963947,820.844657
Dumpsters,640.095986,820.016180
Dumpsters,158.182506,471.111559
Dumpsters,669.129525,655.618940
Dumpsters,374.661814,778.596645
Dumpsters,124.325458,97.856392
Dumpsters,485.674297,489.095383
Dumpsters,505.321319,484.005690
Dumpsters,507.175232,466.725658
Dumpsters,149.270064,664.229502
Dumpsters,167.457805,682.258737
Dumpsters,107.996811,331.452278
Dumpsters,484.096617,509.926094
Dumpsters,489.067690,515.922710
Dumpsters,595.316019,721.741993
Dumpsters,142.718036,509.143630
Dumpsters,119.405429,693.542949
Dumpsters,146.942493,669.397765
Dumpsters,529.541021,283.904440
Dumpsters,351.934052,603.035472
Dumpsters,259.575330,526.263568
Dumpsters,725.898808,540.733484
Dumpsters,305.533258,333.815595
Dumpsters,291.764815,350.504077
Dumpsters,407.677608,489.530858
Dumpsters,79.832999,588.364553
Dumpsters,82.984603,351.691661
Dumpsters,21.170231,714.257166
Dumpsters,311.257645,533.166680
Dumpsters,320.999506,388.101315
Dumpsters,313.345889,392.243927
Dumpsters,288.096138,369.362226
Dumpsters,318.474403,379.185200
Dumpsters,332.243158,378.672059
Dumpsters,333.071495,370.584373
Dumpsters,652.356272,337.280694
Dumpsters,647.858362,317.752017
Dumpsters,647.897830,318.541057
Dumpsters,647.897795,316.726263
Dumpsters,646.398613,316.529031
Dumpsters,420.898434,717.405628
Dumpsters,414.941126,714.841360
Dumpsters,394.336446,158.883507
Dumpsters,386.091215,171.705581
Dumpsters,401.201021,154.662006
Dumpsters,663.371035,733.931365
Cars (TrailSmasher),74.147396,354.335118
Cars (TrailSmasher),542.291022,646.744673
Cars (TrailSmasher),183.466887,243.670019
Cars (TrailSmasher),492.655882,415.004304
Cars (TrailSmasher),525.279416,243.268913
Cars (TrailSmasher),251.050287,349.715820
Cars (TrailSmasher),263.003670,319.258609
Cars (TrailSmasher),277.479245,146.576720
Cars (TrailSmasher),275.703902,146.537302
Cars (TrailSmasher),395.129199,351.567291
Cars (TrailSmasher),432.331403,295.702475
Cars (TrailSmasher),438.091276,289.153324
Cars (TrailSmasher),320.966355,715.158787
Cars (TrailSmasher),87.447142,583.038380
Cars (TrailSmasher),120.703120,474.150089
Cars (TrailSmasher),292.439274,546.422931
Cars (TrailSmasher),110.487102,581.183690
Cars (TrailSmasher),513.839388,298.580904
Cars (TrailSmasher),332.754035,274.913164
Cars (TrailSmasher),424.172987,719.102003
Cars (TrailSmasher),225.836630,152.574426
Cars (TrailSmasher),417.106893,502.273688
Cars (TrailSmasher),347.274462,382.498618
Cars (TrailSmasher),325.777782,625.720903
Cars (TrailSmasher),607.348593,706.158203
Cars (TrailSmasher),198.577222,254.124521
Cars (TrailSmasher),184.377877,430.159829
Cars (TrailSmasher),337.261690,800.217087
Cars (TrailSmasher),549.782675,426.878269
Cars (TrailSmasher),286.874580,444.952372
Cars (TrailSmasher),352.055526,764.867768
Cars (TrailSmasher),263.833545,390.982415
Cars (TrailSmasher),269.595395,487.048039
Cars (TrailSmasher),292.120272,370.664066
Cars (TrailSmasher),620.365203,573.007292
Cars (TrailSmasher),712.761019,527.359494
Cars (TrailSmasher),586.944320,313.531821
Cars (TrailSmasher),217.521617,638.821069
Cars (TrailSmasher),178.184712,472.018571
Cars (TrailSmasher),467.134348,619.524208
Cars (TrailSmasher),273.186313,527.644127
Cars (TrailSmasher),344.085594,732.753955
Cars (TrailSmasher),583.512236,326.195995
Cars (TrailSmasher),179.964893,723.170269
Cars (TrailSmasher),344.043795,610.926034
Cars (TrailSmasher),327.158105,599.840334
Cars (TrailSmasher),251.018911,768.933275
Cars (TrailSmasher),83.697890,515.180931
Cars (TrailSmasher),83.381916,496.599023
Cars (TrailSmasher),161.813099,523.267095
Cars (TrailSmasher),182.209397,501.923145
Cars (TrailSmasher),588.208108,382.178359
Cars (TrailSmasher),649.676863,510.120164
Cars (TrailSmasher),648.138230,509.962386
Cars (TrailSmasher),488.712591,514.344635
Cars (TrailSmasher),152.337849,172.420222
Cars (TrailSmasher),416.983029,216.404155
Cars (TrailSmasher),149.744048,693.266200
Cars (TrailSmasher),305.927461,317.364084
Rare Chests,637.452863,828.537873
Rare Chests,637.886836,828.577317
Rare Chests,407.677610,489.609762
Rare Chests,197.909971,432.368883
Rare Chests,407.677610,489.649214
Rare Chests,508.556571,493.553023
Rare Chests,620.562726,586.618245
Rare Chests,246.833633,594.436951
Rare Chests,196.648329,475.095475
Rare Chests,163.433638,679.221007
Rare Chests,592.791012,717.796837
Rare Chests,538.223160,423.485616
Rare Chests,339.775225,208.751946
Rare Chests,332.326574,612.859410
Rare Chests,354.182955,610.097345
Rare Chests,354.774814,614.160895
Rare Chests,698.440122,537.577850
Rare Chests,392.960611,417.728416
Rare Chests,383.371306,290.180131
Rare Chests,603.875522,639.168693
Rare Chests,537.748458,357.166733
Rare Chests,176.483300,213.883858
Rare Chests,462.557825,615.066215
Rare Chests,427.210950,727.189615
Rare Chests,345.459409,369.084956
Rare Chests,344.946528,368.848254
Job Boards Supply Drop,81.092629,441.168940
Job Boards Supply Drop,334.184524,805.109200
Job Boards Supply Drop,160.544337,196.406908
Job Boards Supply Drop,410.443760,723.560349
Job Boards Supply Drop,653.109227,512.013796
Job Boards Supply Drop,636.930085,314.635516
Job Boards Supply Drop,387.274776,171.666106
Job Boards Supply Drop,318.007506,717.959939
Job Boards Supply Drop,497.549062,473.432691
Job Boards Supply Drop,543.869275,655.621353
Job Boards Supply Drop,76.041042,351.612890
Job Boards Supply Drop,302.338319,368.967431
Job Boards Supply Drop,460.388028,618.498585
Job Boards Supply Drop,282.061030,424.161236
Job Boards Supply Drop,171.675173,474.583079
Job Boards Supply Drop,170.892182,788.581939
Job Boards Supply Drop,244.777448,351.649091
Job Boards Supply Drop,551.479134,427.943442
Job Boards Supply Drop,304.387053,225.046323
Job Boards Supply Drop,350.430017,350.936919
Job Boards Supply Drop,86.224104,581.775938
Job Boards Supply Drop,216.693174,641.424920
Job Boards Supply Drop,560.195689,306.115352
Job Boards Supply Drop,334.575377,614.753065
Job Boards Supply Drop,193.962621,320.995830
Job Boards Supply Drop,434.384583,382.536391
Job Boards Supply Drop,637.531459,812.559793
Job Boards Supply Drop,121.575027,679.774142
Job Boards Supply Drop,279.964832,152.218314
Job Boards Supply Drop,514.627247,237.193503
Job Boards Supply Drop,613.540005,573.323040
Job Boards Supply Drop,442.352200,294.479268
Job Boards Supply Drop,217.474938,263.750456
Job Boards Supply Drop,308.298798,536.086189
Job Boards Supply Drop,568.369360,674.478960
Job Boards Treasure,161.776717,682.613915
Job Boards Treasure,594.999484,674.044474
Job Boards Treasure,381.360415,350.541803
Job Boards Treasure,357.852426,632.427133
Job Boards Treasure,110.879480,470.007813
Job Boards Treasure,373.786614,402.066322
Job Boards Treasure,104.840741,336.304941
Job Boards Treasure,309.282342,392.954142
Job Boards Treasure,418.882265,503.851735
Job Boards Treasure,373.202308,789.998314
Job Boards Treasure,229.071741,154.783678
Job Boards Treasure,248.056923,608.836924
Job Boards Treasure,232.906469,563.782978
Job Boards Treasure,257.918346,526.342504
Job Boards Treasure,587.181381,331.640306
Job Boards Treasure,31.269976,715.361629
Job Boards Treasure,521.887611,298.817461
Job Boards Treasure,563.831051,605.793033
Job Boards Treasure,243.246288,739.344389
Job Boards Treasure,705.225778,532.567309
Job Boards Treasure,232.429599,384.946857
Job Boards Treasure,303.599919,324.031525
Job Boards Treasure,641.042765,816.386574
Job Boards Treasure,709.993670,231.232480
Job Boards Treasure,123.339218,101.012575
Job Boards Treasure,387.710960,286.471555
Job Boards Treasure,666.920236,656.920900
Job Boards Treasure,706.052127,421.312520
Job Boards Treasure,469.465082,778.515914
Job Boards Treasure,162.202555,260.358645
Job Boards Treasure,491.710980,516.041015
Job Boards Treasure,583.118802,382.612430
Job Boards Treasure,339.972751,222.520707
Job Boards Treasure,183.194410,435.091358
Job Boards Treasure,112.818474,773.275663
Service Stations,72.371721,337.055156
Service Stations,489.304256,508.308460
Service Stations,490.685077,508.308433
Service Stations,309.714984,323.913051
Service Stations,307.347864,324.070905
Service Stations,415.730241,718.707646
Service Stations,414.270518,718.865482
Service Stations,107.602410,337.646257
Service Stations,298.987980,529.063904
Service Stations,300.368801,529.063877
Gold,638.754780,828.498396
Gold,637.926313,829.839782
Gold,637.610696,829.839788
Gold,638.241928,829.800324
Gold,637.216176,829.839796
Gold,636.584918,828.537890
Gold,635.559145,827.512157
Gold,250.112037,796.076301
Gold,250.112035,795.957945
Gold,251.571802,798.088327
Gold,252.992062,797.378163
Gold,253.110456,799.350763
Gold,251.413958,796.234084
Gold,253.110439,798.443366
Gold,349.480461,210.408745
Gold,342.418927,230.253261
Gold,340.564209,205.793027
Gold,341.905625,208.199576
Gold,339.380678,207.371132
Gold,338.986145,206.739907
Gold,339.459561,206.266473
Gold,342.063362,204.491081
Gold,338.986149,206.937167
Gold,348.336369,211.316164
Gold,339.459578,207.173870
Gold,341.116545,206.148085
Gold,341.590002,207.844514
Gold,390.987985,416.505440
Gold,391.145798,416.742149
Gold,391.500886,417.767896
Gold,346.761322,368.848219
Gold,346.761327,369.124383
Gold,346.445706,368.848225
Gold,346.445711,369.124390
Gold,346.721870,368.848220
Gold,346.721875,369.124384
Gold,346.445700,368.532609
Gold,346.721864,368.532603
Gold,346.761316,368.532603
Gold,346.169535,368.532614
Gold,346.169541,368.848231
Gold,346.169547,369.124395
Gold,346.721865,368.611508
Gold,346.366805,369.045487
Gold,347.471445,368.138069
Gold,346.998041,369.203283
